hashtag,username,date,content,interactions,replies,retweets,likes,link
#nawrocki,IBetting44564,"Jun 6, 2025 · 4:07 AM UTC","Co jest konkretnie nieprawdziwego? Nawrocki chciał sobie przejąć mieszkanie komunalne, oszukać na bonifikatach i w ten sposób oszukać podatników. I mimo to, że wiemy z góry, że jest krętaczem został wybrany na prezydenta. On i jego wyborcy powinni być obrażani.",0,0,0,0,https://nitter.net/IBetting44564/status/1930838964614713604#m
#nawrocki,Miaurycy,"Jun 6, 2025 · 4:07 AM UTC",Powiem szczerze że kiedy jakiś czas przed wyborami mówił Pan że Nawrocki może się postawić partyjnym od Jarkacza to sobie pomyślałem że to takie kampanijne pierdololo a na końcu wyjdzie wariant Andrieja Dudenko. Ale póki co wygląda to obiecująco!,0,0,0,0,https://nitter.net/Miaurycy/status/1930838945715114297#m
#nawrocki,Regina430154831,"Jun 6, 2025 · 4:07 AM UTC",Straszne🤣🤣🤣,0,0,0,0,https://nitter.net/Regina430154831/status/1930838904485118387#m
#nawrocki,marek67r,"Jun 6, 2025 · 3:30 AM UTC","Niemcy i Francja przeciwko USA. Nawrocki przeszkodą
Jak donoszą niemieckie media, udało się dotrzeć do tajnego niemiecko-francuskiego porozumienia, które zakłada większą integrację europejską oraz uniezależnienie się od wpływów USA.
defence24.pl/geopolityka/nie…",13,1,12,0,https://nitter.net/marek67r/status/1930829502021857647#m
#nawrocki,a_twarog,"Jun 5, 2025 · 5:39 PM UTC",">jak Nawrocki wiedział, że wygrał wybory?

Mam lepsze pytanie - Jak ekipa Obywatelskich wiedziała już 14 maja, że będzie trzeba protestować wynik wyborów? Ciekawe.

#GiertychDebil #Giertych",51,7,43,1,https://nitter.net/a_twarog/status/1930680778716741827#m
#nawrocki,Mraba559516,"Jun 5, 2025 · 2:42 PM UTC","Ci niedojebani debile piszą, Nawrocki bardzo pewny wygranej podczas wieczoru wyborczego. 
Kurwa mać, wasz Rafałek ogłosił się prezydentem a Gośkę mianował pierwszą damą jakbyście już zapomnieli.
🤭😁😁",149,12,133,4,https://nitter.net/Mraba559516/status/1930636242858758317#m
#nawrocki,zwianet,"Jun 6, 2025 · 4:07 AM UTC","Naprawdę nie możecie zrozumieć w jednej prostej rzeczy. Nawrocki wygrał, ponieważ ludzie chcą aby Polska i Polacy byli na pierwszym miejscu, a nie obywatelami drugiej kategorii we własnym kraju za emigrantami i lgbt.  Nawrocki nie zmieniał poglądów o 180 stopni co chwilę.",0,0,0,0,https://nitter.net/zwianet/status/1930838824717791252#m
#nawrocki,Bob57PL,"Jun 6, 2025 · 4:07 AM UTC","✅Próbowaliście kiedyś tak podmienić PIT z sąsiadką, jak komisje podmieniały protokoły głosowania w miejscach, gdzie sromotnie przegrał kandydat Jarka Kaczyńskiego, sutener oszust Nawrocki ⁉️🤔
Nie? To spróbujcie. Zaraz spadną na Was wyroki ustawy karno-skarbowej  ‼️",0,0,0,0,https://nitter.net/Bob57PL/status/1930838812692791625#m
#nawrocki,Alicja1263,"Jun 5, 2025 · 9:16 AM UTC","Cud nad urną w Krakowie❗️ 
W platformerskiej dzielnicy Nawrocki dostał 500 % więcej głosów w II turze❗️🤔
""W drugiej turze stały się tu cuda i to przy większej frekwencji. Nawrocki 500 procent więcej!!!"" - napisał wprost jeden z mieszkańców❗️
#SolidarniZTuskiem",168,6,158,4,https://nitter.net/Alicja1263/status/1930554195255365644#m
#nawrocki,Waldema51723109,"Jun 5, 2025 · 6:52 AM UTC",PAN PREZYDENT KAROL NAWROCKI DOBIERA SKŁAD NOWEJ EKIPY PAŁACU PREZYDENCKIEGO ‼️‼️‼️W ZAUFANIU POWIEM ŻE BEDZIE TO MOCNA EKIPA 👍🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱,52,5,47,0,https://nitter.net/Waldema51723109/status/1930518061729149313#m
#nawrocki,Lacraa6,"Jun 5, 2025 · 5:39 PM UTC","""Nieważne kto i jak głosuje.. ważne kto liczy głosy"" 
XXX..XX
""Musimy tej nocy wygrać te wybory i wiemy.. że tej nocy tak się stanie""
Karol Nawrocki 1.06.2025 21:10

Robi się ciekawie...",287,11,275,1,https://nitter.net/Lacraa6/status/1930680805908516992#m
#nawrocki,Propeertys,"Jun 5, 2025 · 5:22 PM UTC","Po analizie danych z ponad 2 tys. gmin wygląda, że to Trzaskowski wygrał ❗️ 
PiS sługusy zamienili nazwiska wpisując liczbę uzyskanych głosów przez poszczególnego kandydata 
Nawrocki: 9 853 459
Trzaskowski: 10 386 173",1364,578,747,39,https://nitter.net/Propeertys/status/1930676494050689260#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 5:27 PM UTC","Prezydent Elekt RP, Karol Nawrocki w wywiadzie dla wPolsce24:

1. Pierwsza wizyta zagraniczna - Waszyngton, USA.
2. Pierwsza inicjatywa ustawodawcza - Tak Dla CPK.",458,27,426,5,https://nitter.net/HubnerrMax/status/1930677942398431333#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 1:30 PM UTC","Wiecie po co kandydował Jakubiak, Stanowski i inny plankton? Aby dawać kandydatów do komisji wyborczych. W jednej komisji w Krakowie, gdzie przewodniczącym był gość od  Stanowskiego w drugiej turze Nawrocki dostał trzy razy więcej głosów niż w pierwszej, a Trzaskowskiemu nic nie wzrosło. Cuda!",3562,2197,1270,95,https://nitter.net/GiertychRoman/status/1930618229644198108#m
#nawrocki,kunter76,"Jun 5, 2025 · 5:18 PM UTC",Was chyba popierdoliło do reszty. To sztab Nawrockiego mógłby się domagać unieważnienia wyborów. Nawrocki wygrał pomimo waszych oszustw i łajdactw.,2,0,2,0,https://nitter.net/kunter76/status/1930675690447188263#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 4:03 PM UTC","Podczas wieczoru wyborczego Karol Nawrocki pomimo dwóch niekorzystnych sondaży zrobionych u ludzi, którzy wychodzili z lokali, powiedział, że w nocy wygra. Prorok?",2838,1972,775,91,https://nitter.net/GiertychRoman/status/1930656812769870130#m
#nawrocki,sitekmarzena25,"Jun 6, 2025 · 4:06 AM UTC","🤣🤣🤣 naprawdę,a skąd to wiedzą że się pomylili🤦🤦🤦. Byłeś w komisji? Albo nigdy nie byłeś albo z myśleniem u Ciebie kiepsko. No tak jest jeszcze jedna opcja najbardziej prawdopodobna ktoś płaci ci za destabilizację w tym kraju. UWAGA płatny troll‼️‼️‼️‼️",0,0,0,0,https://nitter.net/sitekmarzena25/status/1930838726411682181#m
#nawrocki,ObserwatorXY,"Jun 6, 2025 · 4:06 AM UTC","Ciekawostka. ""W II turze wyborów w komisji nr 9 w Strzelcach Opolskich Karol Nawrocki dostał 389 proc. więcej głosów niż w I turze.
W gminie Olesno w komisji nr 3 - 368 proc. więcej.
Z kolei w Kamiennej Górze na Dolnym Śląsku - 211 proc."".
opole.wyborcza.pl/opole/7,35…",0,0,0,0,https://nitter.net/ObserwatorXY/status/1930838723995771388#m
#nawrocki,Prawy_Seba,"Jun 6, 2025 · 4:06 AM UTC",W skrócie. Nawrocki wygrał!,1,1,0,0,https://nitter.net/Prawy_Seba/status/1930838693922697273#m
#nawrocki,speedy5_3,"Jun 5, 2025 · 6:30 PM UTC","Nawrocki podziękował ściekowi zaRublika!
Ma za co, 95% czasu antenowego o wspaniałym kandydacie wskazanym przez prezesa  i reszta czyli 5% hejtu na Trzaskowskiego. Pokazane wszystkie wystąpienia i wiece Karolka i 0 Rafała. 
Telewizja informacyjna!!!🤣🤣🤣",84,18,66,0,https://nitter.net/speedy5_3/status/1930693811262636177#m
#nawrocki,JerryZimowy,"Jun 5, 2025 · 5:58 PM UTC","Podobno ci od przekrętu wyborczego z komisji w Krakowie przyznali się do „pomyłki”.

Tak się zastanawiam:
Skoro policzyli głosy, wysłali wszystko do PKW, wygrał u nich Nawrocki, sprawa wyszła… to jakim, kurwa, cudem tak szybko potwierdzili „pomyłkę”? Wiedzieli, że jest wałek?",530,89,433,8,https://nitter.net/JerryZimowy/status/1930685577097289771#m
#nawrocki,TomaszUrbas,"Jun 6, 2025 · 4:00 AM UTC","Ciągnie swój do swego.
Nawrocki - prostytutki w Grand Hotelu.
Trump - pedofilia.",4,0,4,0,https://nitter.net/TomaszUrbas/status/1930837283411780095#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 6:33 PM UTC","Prezydent Elekt Karol Nawrocki, odpowiada hejterom którzy obrażali jego małą córeczkę Kasię, cieszącą się na scenie w wieczór wyborczy.

Moja córka jest słodka, jest mądra, jest po prostu sobą i taka sama była na scenie.
Niech serduszka, które stamtąd wysyłała, będą odpowiedzią.",495,15,474,6,https://nitter.net/HubnerrMax/status/1930694528781922612#m
#nawrocki,mercedesschlapp,"Jun 2, 2025 · 10:44 PM UTC","Zelensky needs the support of Poland, because over 3 million Ukrainians have migrated to Poland over the course of the war. And President-Elect Nawrocki wants to support these refugees while doing everything he can to end the war and find lasting peace in the region.",19,7,12,0,https://nitter.net/mercedesschlapp/status/1929670517642150047#m
#nawrocki,witek_wiko,"Jun 6, 2025 · 4:05 AM UTC","Może bardzo dużo... Musi tylko chcieć. Widzę, że Karol Nawrocki chce, więc może dużo.",0,0,0,0,https://nitter.net/witek_wiko/status/1930838517157953784#m
#nawrocki,anusiek73,"Jun 5, 2025 · 7:04 PM UTC","I jeszcze jedno! ☝️
Przeliczyłabym stosunek głosów nieważnych.
Trzaskowski : Nawrocki.
Prześwietliła dokładnie komisje zamknięte.
Jak tam policzone były głosy.
Bo może właśnie tam członkowie dostawiali ✖️, żeby unieważniać głosy na Rafała.",73,6,66,1,https://nitter.net/anusiek73/status/1930702293264949760#m
#nawrocki,TomaszFroelich,"Jun 5, 2025 · 7:05 PM UTC","Wenige Tage, nachdem @NawrockiKn zum neuen Präsidenten Polens gewählt wurde, droht Moritz Körner von der FDP bereits mit Sanktionen – nur, weil Nawrocki nicht in sein Weltbild passt. Wenn Warschau nicht gehorcht, sollen Gelder eingefroren werden. Gegen Orbáns Ungarn wird ähnlich vorgegangen. 
 
Das entspricht praktisch einem Sozialkreditsystem auf supranationaler Ebene. Die EU erpresst freie Völker für ihre ideologischen Zwecke.
 
Insbesondere in Gesellschaften, die lange Zeit unter sowjetischer Knute standen, weckt das böse Erinnerungen.
 
Politiker wie Moritz Körner haben keine Vorstellung davon, wie demütigend und arrogant ihre Worte und ihr ganzer Politikansatz in Ländern wie Polen, Ungarn oder der Slowakei wirken müssen, weil ihnen vollends die Kultursensibilität fehlt – und die Selbstreflexion!
 
Man muss sich das mal vor Augen führen:
 
Nicht in Polen werden Wahlergebnisse rückgängig gemacht, wenn das Ergebnis den Herrschenden nicht passt, wie etwa vor einigen Jahren bei der Ministerpräsidentenwahl in Thüringen der Fall, oder zuletzt in Rumänien.
 
Nicht in Polen gibt es eine gewaltbereite und in Teilen staatsnahe Antifa, die Oppositionelle einschüchtert, verprügelt oder deren Eigentum zerstört.
 
Nicht in Polen gibt es einen Inlandsgeheimdienst, der Patrioten grundlos kriminalisiert.
 
Nicht in Polen werden der Opposition zustehende Posten entsprechend demokratischer Gepflogenheiten aus Prinzip versagt – während die AfD seit ihrem erstmaligen Einzug in den Bundestag ein Posten im Bundestagspräsidium verwehrt wird. Im EU-Parlament übrigens das gleiche Spiel.
 
Nicht in Polen wird ein Abgeordneter der Regierungspartei mal eben zum obersten Verfassungsrichter ernannt, während hierzulande Stephan Harbarth von der CDU ein derartiger Karrieresprung gelungen ist.
 
Nicht in Polen versuchen Vertreter aller anderen Parteien die größte Oppositionspartei zu verbieten, sehr wohl aber in Deutschland.
 
Und im Gegensatz zu Deutschland wird der Präsident in Polen immer noch vom Volk gewählt.
 
Wer hat hier also ein Problem mit seiner Demokratie? Polen? Oder vielleicht doch eher Deutschland?
 
Es wäre besser, wenn sich Körner und Co. um die Missstände in unserem Land, Deutschland, kümmern würden, statt Nawrockis Polen, Orbans Ungarn oder Ficos Slowakei ständig arrogant zu belehren.
 
Denn diese neokolonialistische Attitüde kommt nicht nur im Ausland schlecht an, sondern sie schadet auch Deutschland.",60,19,40,1,https://nitter.net/TomaszFroelich/status/1930702603005894799#m
#nawrocki,DudekPL4,"Jun 5, 2025 · 5:04 PM UTC","Nawrocki mówi, że w Polsce, Polak powinien być gospodarzem w wywiadzie wPolsce24",50,21,28,1,https://nitter.net/DudekPL4/status/1930672147451511093#m
#nawrocki,Kujawiankaa,"Jun 5, 2025 · 7:21 PM UTC","Donald Tusk najgorszym  premierem od 1989 r. - powiedział prezydent elekt Karol Nawrocki.  

Trudno się nie zgodzić.",268,44,222,2,https://nitter.net/Kujawiankaa/status/1930706513863258566#m
#nawrocki,Avanti_1989,"Jun 5, 2025 · 10:28 AM UTC","Lechia Gdańsk (Stowarzyszenie Lwy Północy @LwyPolnocy):

""Za naszym pośrednictwem Prezydent Elekt Karol Nawrocki przekazuje całej kibicowskiej Polsce podziękowania za udzielone wsparcie podczas wyborów prezydenckich""",436,29,404,3,https://nitter.net/Avanti_1989/status/1930572481418481866#m
#nawrocki,m4ciejg,"Jun 5, 2025 · 8:09 PM UTC","W drugiej turze Nawrocki dostał o 124 tysiące głosów więcej, niż łączna liczba głosów 1 tury na Nawrockiego oraz Brauna, Mentzena, Stanowskiego, Maciaka, Bartoszewicza, Jakubiaka i Wocha ŁĄCZNIE powiększona o 4,3% wzrostu frekwencji.
#sprawdzamy",19,1,18,0,https://nitter.net/m4ciejg/status/1930718587800432723#m
#nawrocki,Ren4ta_H,"Jun 5, 2025 · 6:07 PM UTC","🇵🇱Ależ świetny ten wywiad z Karolem Nawrocki. Świetna również forma Prezydenta - elekta!
#Nawrocki2025",33,1,31,1,https://nitter.net/Ren4ta_H/status/1930687918999310672#m
#nawrocki,lenaris1969,"Jun 6, 2025 · 12:07 AM UTC","Ja też mam takie wrażenie!
Gdyby nie były sfałszowane, to Nawrocki miałby 70% poparcia 😅",9,2,7,0,https://nitter.net/lenaris1969/status/1930778432356430178#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 4:03 PM UTC","Podczas wieczoru wyborczego Karol Nawrocki pomimo dwóch niekorzystnych sondaży zrobionych u ludzi, którzy wychodzili z lokali, powiedział, że w nocy wygra. Prorok?",2840,1972,777,91,https://nitter.net/GiertychRoman/status/1930656812769870130#m
#nawrocki,SebRoss4,"Jun 5, 2025 · 6:32 AM UTC",Nawrocki kontra lewaczka wyśmiewająca jego córkę.,189,97,90,2,https://nitter.net/SebRoss4/status/1930512955159789901#m
#nawrocki,AdamMoczar,"Jun 2, 2025 · 6:49 PM UTC","⚡🇵🇱 Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” 

This great patriot is Karol Nawrocki, elected president of Poland. 🥳",3478,331,3044,103,https://nitter.net/AdamMoczar/status/1929611251547521414#m
#nawrocki,Lustereczko_,"Jun 5, 2025 · 5:57 PM UTC","#PrzeliczmyGlosy ‼️

Jak Nawrocki wygrał uczciwie, to nie ma się czego bać, prawda?",480,200,277,3,https://nitter.net/Lustereczko_/status/1930685463141941511#m
#nawrocki,RemekH,"Jun 6, 2025 · 4:07 AM UTC","A ilu osobom z niższym wykształceniem musiało się pomylić i zagłosowali na Trzaskowskiego, bo myśleli, że Nawrocki będzie drugi na karcie. 
Łatwo się pomylić na kacu.",0,0,0,0,https://nitter.net/RemekH/status/1930838978904698900#m
#nawrocki,Bob57PL,"Jun 5, 2025 · 9:13 AM UTC","♨️💯DOSZŁO DO POMYŁKI i przegrany Nawrocki został w tej komisji wygranym. Rozumiecie to⁉️🤦‍♂️
Cała Polska w napięciu liczy KAŻDY GŁOS, a komisja w składzie, który załączam się POMYLIŁA i podmieniła zwycięzcę⁉️
Ile lat jest za to ? Prezydenta wybieramy na 5, więc chyba PIĘĆ ⁉️🤦‍♂️😡😡",1643,256,1317,70,https://nitter.net/Bob57PL/status/1930553528923128131#m
#nawrocki,IBetting44564,"Jun 6, 2025 · 4:07 AM UTC","Co jest konkretnie nieprawdziwego? Nawrocki chciał sobie przejąć mieszkanie komunalne, oszukać na bonifikatach i w ten sposób oszukać podatników. I mimo to, że wiemy z góry, że jest krętaczem został wybrany na prezydenta. On i jego wyborcy powinni być obrażani.",0,0,0,0,https://nitter.net/IBetting44564/status/1930838964614713604#m
#nawrocki,Miaurycy,"Jun 6, 2025 · 4:07 AM UTC",Powiem szczerze że kiedy jakiś czas przed wyborami mówił Pan że Nawrocki może się postawić partyjnym od Jarkacza to sobie pomyślałem że to takie kampanijne pierdololo a na końcu wyjdzie wariant Andrieja Dudenko. Ale póki co wygląda to obiecująco!,0,0,0,0,https://nitter.net/Miaurycy/status/1930838945715114297#m
#nawrocki,Regina430154831,"Jun 6, 2025 · 4:07 AM UTC",Straszne🤣🤣🤣,0,0,0,0,https://nitter.net/Regina430154831/status/1930838904485118387#m
#nawrocki,marek67r,"Jun 6, 2025 · 3:30 AM UTC","Niemcy i Francja przeciwko USA. Nawrocki przeszkodą
Jak donoszą niemieckie media, udało się dotrzeć do tajnego niemiecko-francuskiego porozumienia, które zakłada większą integrację europejską oraz uniezależnienie się od wpływów USA.
defence24.pl/geopolityka/nie…",13,1,12,0,https://nitter.net/marek67r/status/1930829502021857647#m
#nawrocki,a_twarog,"Jun 5, 2025 · 5:39 PM UTC",">jak Nawrocki wiedział, że wygrał wybory?

Mam lepsze pytanie - Jak ekipa Obywatelskich wiedziała już 14 maja, że będzie trzeba protestować wynik wyborów? Ciekawe.

#GiertychDebil #Giertych",51,7,43,1,https://nitter.net/a_twarog/status/1930680778716741827#m
#nawrocki,Mraba559516,"Jun 5, 2025 · 2:42 PM UTC","Ci niedojebani debile piszą, Nawrocki bardzo pewny wygranej podczas wieczoru wyborczego. 
Kurwa mać, wasz Rafałek ogłosił się prezydentem a Gośkę mianował pierwszą damą jakbyście już zapomnieli.
🤭😁😁",149,12,133,4,https://nitter.net/Mraba559516/status/1930636242858758317#m
#nawrocki,zwianet,"Jun 6, 2025 · 4:07 AM UTC","Naprawdę nie możecie zrozumieć w jednej prostej rzeczy. Nawrocki wygrał, ponieważ ludzie chcą aby Polska i Polacy byli na pierwszym miejscu, a nie obywatelami drugiej kategorii we własnym kraju za emigrantami i lgbt.  Nawrocki nie zmieniał poglądów o 180 stopni co chwilę.",0,0,0,0,https://nitter.net/zwianet/status/1930838824717791252#m
#nawrocki,Bob57PL,"Jun 6, 2025 · 4:07 AM UTC","✅Próbowaliście kiedyś tak podmienić PIT z sąsiadką, jak komisje podmieniały protokoły głosowania w miejscach, gdzie sromotnie przegrał kandydat Jarka Kaczyńskiego, sutener oszust Nawrocki ⁉️🤔
Nie? To spróbujcie. Zaraz spadną na Was wyroki ustawy karno-skarbowej  ‼️",0,0,0,0,https://nitter.net/Bob57PL/status/1930838812692791625#m
#nawrocki,Alicja1263,"Jun 5, 2025 · 9:16 AM UTC","Cud nad urną w Krakowie❗️ 
W platformerskiej dzielnicy Nawrocki dostał 500 % więcej głosów w II turze❗️🤔
""W drugiej turze stały się tu cuda i to przy większej frekwencji. Nawrocki 500 procent więcej!!!"" - napisał wprost jeden z mieszkańców❗️
#SolidarniZTuskiem",168,6,158,4,https://nitter.net/Alicja1263/status/1930554195255365644#m
#nawrocki,Waldema51723109,"Jun 5, 2025 · 6:52 AM UTC",PAN PREZYDENT KAROL NAWROCKI DOBIERA SKŁAD NOWEJ EKIPY PAŁACU PREZYDENCKIEGO ‼️‼️‼️W ZAUFANIU POWIEM ŻE BEDZIE TO MOCNA EKIPA 👍🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱,52,5,47,0,https://nitter.net/Waldema51723109/status/1930518061729149313#m
#nawrocki,Lacraa6,"Jun 5, 2025 · 5:39 PM UTC","""Nieważne kto i jak głosuje.. ważne kto liczy głosy"" 
XXX..XX
""Musimy tej nocy wygrać te wybory i wiemy.. że tej nocy tak się stanie""
Karol Nawrocki 1.06.2025 21:10

Robi się ciekawie...",287,11,275,1,https://nitter.net/Lacraa6/status/1930680805908516992#m
#nawrocki,Propeertys,"Jun 5, 2025 · 5:22 PM UTC","Po analizie danych z ponad 2 tys. gmin wygląda, że to Trzaskowski wygrał ❗️ 
PiS sługusy zamienili nazwiska wpisując liczbę uzyskanych głosów przez poszczególnego kandydata 
Nawrocki: 9 853 459
Trzaskowski: 10 386 173",1364,578,747,39,https://nitter.net/Propeertys/status/1930676494050689260#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 5:27 PM UTC","Prezydent Elekt RP, Karol Nawrocki w wywiadzie dla wPolsce24:

1. Pierwsza wizyta zagraniczna - Waszyngton, USA.
2. Pierwsza inicjatywa ustawodawcza - Tak Dla CPK.",458,27,426,5,https://nitter.net/HubnerrMax/status/1930677942398431333#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 1:30 PM UTC","Wiecie po co kandydował Jakubiak, Stanowski i inny plankton? Aby dawać kandydatów do komisji wyborczych. W jednej komisji w Krakowie, gdzie przewodniczącym był gość od  Stanowskiego w drugiej turze Nawrocki dostał trzy razy więcej głosów niż w pierwszej, a Trzaskowskiemu nic nie wzrosło. Cuda!",3562,2197,1270,95,https://nitter.net/GiertychRoman/status/1930618229644198108#m
#nawrocki,kunter76,"Jun 5, 2025 · 5:18 PM UTC",Was chyba popierdoliło do reszty. To sztab Nawrockiego mógłby się domagać unieważnienia wyborów. Nawrocki wygrał pomimo waszych oszustw i łajdactw.,2,0,2,0,https://nitter.net/kunter76/status/1930675690447188263#m
#nawrocki,GiertychRoman,"Jun 5, 2025 · 4:03 PM UTC","Podczas wieczoru wyborczego Karol Nawrocki pomimo dwóch niekorzystnych sondaży zrobionych u ludzi, którzy wychodzili z lokali, powiedział, że w nocy wygra. Prorok?",2840,1972,777,91,https://nitter.net/GiertychRoman/status/1930656812769870130#m
#nawrocki,sitekmarzena25,"Jun 6, 2025 · 4:06 AM UTC","🤣🤣🤣 naprawdę,a skąd to wiedzą że się pomylili🤦🤦🤦. Byłeś w komisji? Albo nigdy nie byłeś albo z myśleniem u Ciebie kiepsko. No tak jest jeszcze jedna opcja najbardziej prawdopodobna ktoś płaci ci za destabilizację w tym kraju. UWAGA płatny troll‼️‼️‼️‼️",0,0,0,0,https://nitter.net/sitekmarzena25/status/1930838726411682181#m
#nawrocki,ObserwatorXY,"Jun 6, 2025 · 4:06 AM UTC","Ciekawostka. ""W II turze wyborów w komisji nr 9 w Strzelcach Opolskich Karol Nawrocki dostał 389 proc. więcej głosów niż w I turze.
W gminie Olesno w komisji nr 3 - 368 proc. więcej.
Z kolei w Kamiennej Górze na Dolnym Śląsku - 211 proc."".
opole.wyborcza.pl/opole/7,35…",0,0,0,0,https://nitter.net/ObserwatorXY/status/1930838723995771388#m
#nawrocki,Prawy_Seba,"Jun 6, 2025 · 4:06 AM UTC",W skrócie. Nawrocki wygrał!,1,1,0,0,https://nitter.net/Prawy_Seba/status/1930838693922697273#m
#nawrocki,speedy5_3,"Jun 5, 2025 · 6:30 PM UTC","Nawrocki podziękował ściekowi zaRublika!
Ma za co, 95% czasu antenowego o wspaniałym kandydacie wskazanym przez prezesa  i reszta czyli 5% hejtu na Trzaskowskiego. Pokazane wszystkie wystąpienia i wiece Karolka i 0 Rafała. 
Telewizja informacyjna!!!🤣🤣🤣",84,18,66,0,https://nitter.net/speedy5_3/status/1930693811262636177#m
#nawrocki,JerryZimowy,"Jun 5, 2025 · 5:58 PM UTC","Podobno ci od przekrętu wyborczego z komisji w Krakowie przyznali się do „pomyłki”.

Tak się zastanawiam:
Skoro policzyli głosy, wysłali wszystko do PKW, wygrał u nich Nawrocki, sprawa wyszła… to jakim, kurwa, cudem tak szybko potwierdzili „pomyłkę”? Wiedzieli, że jest wałek?",530,89,433,8,https://nitter.net/JerryZimowy/status/1930685577097289771#m
#nawrocki,TomaszUrbas,"Jun 6, 2025 · 4:00 AM UTC","Ciągnie swój do swego.
Nawrocki - prostytutki w Grand Hotelu.
Trump - pedofilia.",4,0,4,0,https://nitter.net/TomaszUrbas/status/1930837283411780095#m
#nawrocki,HubnerrMax,"Jun 5, 2025 · 6:33 PM UTC","Prezydent Elekt Karol Nawrocki, odpowiada hejterom którzy obrażali jego małą córeczkę Kasię, cieszącą się na scenie w wieczór wyborczy.

Moja córka jest słodka, jest mądra, jest po prostu sobą i taka sama była na scenie.
Niech serduszka, które stamtąd wysyłała, będą odpowiedzią.",495,15,474,6,https://nitter.net/HubnerrMax/status/1930694528781922612#m
#nawrocki,mercedesschlapp,"Jun 2, 2025 · 10:44 PM UTC","Zelensky needs the support of Poland, because over 3 million Ukrainians have migrated to Poland over the course of the war. And President-Elect Nawrocki wants to support these refugees while doing everything he can to end the war and find lasting peace in the region.",19,7,12,0,https://nitter.net/mercedesschlapp/status/1929670517642150047#m
#nawrocki,witek_wiko,"Jun 6, 2025 · 4:05 AM UTC","Może bardzo dużo... Musi tylko chcieć. Widzę, że Karol Nawrocki chce, więc może dużo.",0,0,0,0,https://nitter.net/witek_wiko/status/1930838517157953784#m
#nawrocki,anusiek73,"Jun 5, 2025 · 7:04 PM UTC","I jeszcze jedno! ☝️
Przeliczyłabym stosunek głosów nieważnych.
Trzaskowski : Nawrocki.
Prześwietliła dokładnie komisje zamknięte.
Jak tam policzone były głosy.
Bo może właśnie tam członkowie dostawiali ✖️, żeby unieważniać głosy na Rafała.",73,6,66,1,https://nitter.net/anusiek73/status/1930702293264949760#m
