id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
515,Georg_Pazderski,"Der künftige Präsident Polens Karol Nawrocki: „Helfen wir anderen, aber kümmern wir uns zuerst um unsere eigenen Bürger. (…) Wenn ich Präsident werde, werde ich mich von einem einfachen, aber wichtigen Grundsatz leiten lassen: POLEN ZUERST .“ Wann haben Sie zuletzt ein solch klares Bekenntnis zum eigenen Volk und Land eines deutschen Politikers gehört",15,554,222,791,"Jun 2, 2025 · 2:46 PM UTC",353,54,
516,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",36,973,118,1127,"Jun 2, 2025 · 6:49 PM UTC",208,35,
517,kapitan_Red,"Nie dociera do was prosty fakt że na PO ZAWSZE głosują kryminaliści.PiS nigdy nie wygrał w żadnym więzieniu.Ciekawy przypadek socjologiczny.Gratuluję współwyborców. Ja tam wole już tych ""wieśniaków"".Jesteś za pewne Obrońcą demokracji i Praworządności. Czy Nawrocki ma jakiś wyrok?",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",280,38,
518,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,112,42,158,"Jun 3, 2025 · 7:48 AM UTC",113,19,
519,KasiaAndrzeje14,"Pewnie gdyby odjąć tą turystykę wyborczą, to Nawrocki miałby jeszcze większą przewagę 🤷",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",87,13,
520,niezaleznapl,NEWS: Nawrocki prezydentem - co dalej? „Chcemy jak najszybciej odsunąć szkodliwy rząd tego nieroba. Pogońmy Tuska”. Zobacz na niezalezna.pl niezalezna.pl/polityka/nawro…,0,9,0,9,"Jun 3, 2025 · 7:40 AM UTC",169,20,
521,iwona241988,Jest Pan bardzo mądrym człowiekiem i podziwiam Pana za tak trafne określenie Kaczyńskiego i jego Mafi . To co teraz się stało i Nawrocki będzie Prezydentem to jest coś co nie znajduję słów żeby to określić. Dobrze że nie mieszkam Polsce. Pozdrawiam i miłego dnia Panu życzę.,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",274,47,
522,PolishWhiteGun,To dziwne że skoro Gangus Nawrocki to czemu nie głosowały na niego inne gangusy !? Tylko na tak kulturalnego Trzaskowskiego ! To jest jak z Gotham City gdzie pingwin udaje uczciwego,0,0,0,0,"Jun 2, 2025 · 5:52 AM UTC",181,31,
523,jbiernackii,"nie to co Nawrocki Kaczyńskiemu, więc zdecydował się wybrać kolejny długopis, który za 2 lata podpisze wszystko co mu Kaczyński poda XD także tak chłopaki, można was oceniać za to, (3/4)",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",186,31,
524,SirRaVei,"Nawrocki nie będzie Prezydentem z nadania PISu. Jaro już to wie. To będzie prezydent całego obozu patriotycznego. Wg. mnie to będzie najlepszy Prezydent po 89. Ja, beton Pisu napiszę to: Tak właśnie trzeba dla Polski.",1,40,5,46,"Jun 2, 2025 · 10:24 PM UTC",217,35,
525,MarekWoch2,".Zgodnie z życzeniami w #Końskich 28 maja 2025 r. Prezydentem RP został dr Karol Nawrocki 🤗 W gminie Kąkolewnica, rozsławionej przez dr Marek Woch, dr Karol Nawrocki odniósł druzgocące zwycięstwo 85,8 proc. głosów zdobył w gminie Kąkolewnica (woj. lubelskie) dr Karol Nawrocki. Wieś Kąkolewnica stała się znana w tej kampanii wyborczej dzięki bezpartyjnemu kandydatowi na prezydenta Markowi Wochowi. Woch, który w błyskotliwy sposób ośmieszył na debacie TV Republika Szymona Hołownię, przed II turą poparł Karola Nawrockiego. Wyniki II tury wyborów w gminie Kąkolewnica podał na portalu X sam Marek Woch: Karol Nawrocki: 85,80% Rafał Trzaskowski: 14,20% Zwycięstwo Karola Nawrockiego było wręcz miażdżące. Po tym, jak przed drugą turą wyborów - w Końskich - Woch poparł Nawrockiego, mainstreamowi komentatorzy wyśmiewali to zdarzenie, wskazując na niewielką liczbę głosów zdobytych przez Wocha w I turze. Okazało się jednak, że w II turze - gdy dosłownie liczył się każdy głos - poparcie Nawrockiego przez Wocha było na wagę złota - Niezalezna.pl #MarekWoch Marek Woch - Kandydat na Prezydenta Rzeczypospolitej Polskiej 2025 Moja Miejscowość Kąkolewnica #KarolNawrocki #PrezydentRP niezalezna.pl/polityka/w-gmi… @niezaleznapl",2,102,29,133,"Jun 2, 2025 · 1:20 PM UTC",1225,174,
526,informatacorect,"Imediat ce rezultatul a devenit oficial, Donald Trump a scris pe conturile sale: ""Conservatorul Karol Nawrocki câștigă alegerile prezidențiale din Polonia.” Despre marioneta sistemului corupt de la Cotroceni, Nicușor Dan (USR), n-a scris absolut nimic nici azi, după 15 zile.",5,211,36,252,"Jun 2, 2025 · 7:47 AM UTC",275,40,
527,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",360,10374,785,11519,"Jun 2, 2025 · 5:05 PM UTC",192,30,
528,samarabasia,"nie tylko go wpuszczą, ale będą się do niego jeszcze łasić, by coś u niego załatwić, także spokojna twoja rozczochrana. Brawo Prezydent Karol Nawrocki!",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",151,24,
529,JacekWronaCBS,Prezydent Karol Nawrocki na pielgrzymce kibiców u NMP Częstochowskiej!! Trochę z moimi małym udziałem!!,1,95,9,105,"Jun 3, 2025 · 5:15 AM UTC",103,14,
530,f_philippot,"Excellente nouvelle ! L’européiste pro-guerre a perdu la présidentielle en #Pologne et c’est Karol #Nawrocki, qui n’enverra aucune troupe en #Ukraine et refuse formellement toute « Europe de la Défense » qui vient d’être élu président ! (cf : franceinfo.fr/monde/europe/u…) Il n’est certes pas parfait mais largement préférable à son adversaire et surtout il pourra bloquer l’affreux 1er ministre #Tusk, euromondialiste de la pire espèce ! L’UE et les fous de guerre en PLS ce matin !",43,1527,210,1780,"Jun 2, 2025 · 6:34 AM UTC",484,77,
531,JudgesSsp,"🟦 ""Trzeba zrobić to, co powinno być zrobione przez ostatnie dwa lata. Mówię tutaj o rozwiązaniach usprawniających pracę sądów – takich, w przypadku których nie powinno być ryzyka, że zostaną zablokowane lub niepodpisane przez prezydenta. Proponowaliśmy 20 takich zmian."" - wskazuje sędzia Bartłomiej Przymusiński @bprzymusinski w rozmowie z @PrawoPLserwis ""Myślę, że na stole powinna pojawić się też regulacja dotycząca wyboru sędziowskich członków Krajowej Rady Sądownictwa przez samorząd sędziowski. To rozwiązanie nie daje władzy żadnej z ekip politycznych. Nie chodzi przecież o to, by obecny Sejm wybrał nowych sędziowskich członków KRS, dlatego uważam, że każdy prezydent – ktokolwiek by nim był – powinien to poważnie wziąć pod uwagę."" prawo.pl/prawnicy-sady/obiet…",0,19,4,23,"Jun 3, 2025 · 7:14 AM UTC",772,108,
532,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,21,990,89,1100,"Jun 2, 2025 · 3:21 PM UTC",63,10,
533,Load newest,Brak treści,0,0,0,0,,11,2,
534,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",22,755,117,894,"Jun 2, 2025 · 7:48 PM UTC",269,40,
535,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",14,532,89,635,"Jun 2, 2025 · 7:56 PM UTC",247,35,
536,EZkrainykredek,Działajcie działajcie...przecież już tyle zdzialaliscie przez te 500 dni...teraz będziecie mieli wymówkę że Nawrocki wam nie pozwala działać,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",140,18,
537,xOstatniaProsta,"Rafał Trzaskowski wygrał wśród przestępców (wszystkie więzienia) Karol Nawrocki wygrał wśród żołnierzy (Kosowo, gm. Dubicze Cerkiewne)",3,445,28,476,"Jun 2, 2025 · 7:59 AM UTC",134,16,
538,f_philippot,"Excellente nouvelle ! L’européiste pro-guerre a perdu la présidentielle en #Pologne et c’est Karol #Nawrocki, qui n’enverra aucune troupe en #Ukraine et refuse formellement toute « Europe de la Défense » qui vient d’être élu président ! (cf : franceinfo.fr/monde/europe/u…) Il n’est certes pas parfait mais largement préférable à son adversaire et surtout il pourra bloquer l’affreux 1er ministre #Tusk, euromondialiste de la pire espèce ! L’UE et les fous de guerre en PLS ce matin !",43,1527,210,1780,"Jun 2, 2025 · 6:34 AM UTC",484,77,
539,FDW_VB,"Goed nieuws uit #Polen en slecht nieuws voor de globalisten, de Eurocraten, de MSM-media en de politieke woke-elite: de nationalist Karol Nawrocki @NawrockiKn wint de verkiezingen en wordt president van Polen. Een zoveelste ‘gamechanger’ in #Europa! vrtnws.be/p.LNy4VL7Yp",2,57,19,78,"Jun 2, 2025 · 11:21 AM UTC",271,37,
540,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,113,43,160,"Jun 3, 2025 · 7:48 AM UTC",113,19,
541,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,389,6534,2585,9508,"Jun 2, 2025 · 5:04 PM UTC",274,43,
542,Existenzse,"Polens nye president Nawrocki: ""Mitt Polen är ett Polen där det istället för integrationscenter för migranter finns utvisningscenter för dem som vill förstöra vårt land.""",3,21,25,49,"Jun 2, 2025 · 8:37 PM UTC",170,25,
543,JacekWronaCBS,Prezydent Karol Nawrocki na pielgrzymce kibiców u NMP Częstochowskiej!! Trochę z moimi małym udziałem!!,1,95,9,105,"Jun 3, 2025 · 5:15 AM UTC",103,14,
544,guetta_en,"This is very bad news. At a time when Europeans need to step up in the face of American withdrawal and Russian revanchism, the victory of the nationalist candidate will slow down the EU's political affirmation. #Poland #Nawrocki #Trzaskowski #president bernard-guetta.eu/2025/06/02…",3,50,8,61,"Jun 2, 2025 · 8:20 AM UTC",282,41,
545,SirRaVei,"Nawrocki nie będzie Prezydentem z nadania PISu. Jaro już to wie. To będzie prezydent całego obozu patriotycznego. Wg. mnie to będzie najlepszy Prezydent po 89. Ja, beton Pisu napiszę to: Tak właśnie trzeba dla Polski.",1,40,5,46,"Jun 2, 2025 · 10:24 PM UTC",217,35,
546,JackPosobiec,Nawrocki is now the President-Elect of Poland,25,2029,155,2209,"Jun 2, 2025 · 10:07 AM UTC",45,7,
547,niezaleznapl,NOWE: Bez Republiki Karol Nawrocki nie zostałby prezydentem Polski. Gociek: To my jesteśmy mainstreamem. Cała historia na niezalezna.pl niezalezna.pl/media/bez-repu…,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",165,19,
548,HebanMaja,"Trochę mnie martwi, że jak Nawrocki zostanie prezydentem, to każdą tajemnicę państwową będzie też z automatu znał Tadeusz Batyr. Szanuję, że to wybitny historyk, ale to chyba trochę ryzykowne",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",191,29,
549,Lysy_222,Już niedługo Prezydent: Karol Nawrocki Premier: Krzysztof Bosak Minister finansów: Sławomir Mentzen MSZ: Grzegorz Braun,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",119,15,
550,DoRzeczy_pl,"Nawrocki otrzymał gratulacje z USA. Padły słowa o ""nowym rozdziale"" dorzeczy.pl/swiat/735396/rub…",0,59,4,63,"Jun 3, 2025 · 4:47 AM UTC",97,11,
551,niezaleznapl,NEWS: Nawrocki prezydentem - co dalej? „Chcemy jak najszybciej odsunąć szkodliwy rząd tego nieroba. Pogońmy Tuska”. Zobacz na niezalezna.pl niezalezna.pl/polityka/nawro…,0,10,0,10,"Jun 3, 2025 · 7:40 AM UTC",169,20,
552,KorwinViola,To jest się czym chwalić a dlaczego nie poparli ziomala? Przecież to Karol Nawrocki jest gangusem tak tuby Patologii Obywatelskiej wiecznie bredzą o Prezydencie elekcie,0,1,0,1,"Jun 2, 2025 · 8:01 AM UTC",168,25,
553,JanuszMali33660,"Donald Tusk wygrał wybory dzięki „wina Tuska”. Nawrocki wygrał wybory dzięki snus. Genialna obserwacja i prawidłowość marketingowa, że nie ważne co mówią, aby mówili, znakomicie sprawdza się w polityce. W dwóch ostatnich ważnych kampaniach: parlamentarnej i prezydenckiej mamy tego wyraźny przykład. Przedstawiciele poprzedniej władzy tak bardzo skupili się na fobii Kaczyńskiego dotyczącej Donalda Tuska, że w każdej możliwej sytuacji, starając się przypodobać prezesowi przypisywali „biednemu” Tuskowi najgorsze bezeceństwa. Najsławniejszą konkurencją była próba przetrwania Wiadomości w TVPiS, kiedy oglądający po każdym wspomnieniu Tuska wypijał pięćdziesiątkę. Okazuje się, że mimo mocnych głów Polaków, nikt nie dotrwał do końca… Tak powstała słynna „wina Tuska”, którą poprzednia władza się ośmieszyła i przegrała wybory… Ale geniusze, prowadzący kampanię Trzaskowskiego nie zrozumieli tej prawidłowości i napieprzali w Nawrockiego ze wszystkich luf wyciągając mu z przeszłości taką ilość różnych bzdur, nawet prawdziwych, że u większości wywoływało to tylko rozbawienie. Przegrzali… Mamy więc w polityce dwie fobie, którymi kierują się obie, największe partie… fobie na siebie nawzajem. I w zależności, które z fobii bierze górę to ta partia przegrywa… A my Polacy staliśmy się widzami, ale niestety też uczestnikami tego zmagania POPiS-u. Czas, aby się z tego uwolnić i stać się aktorami, i uczestnikami naszego spektaklu, na stworzonej przez nas scenie. CZAS NA ZMIANY…‼",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",1480,206,
554,1972tomek,"Karol Nawrocki w przeszłości się starał Żydom przypodobać, ale i tak im najwyraźniej podpadł. Żydowska gazeta właśnie ogłosiła, że jest… tak, rewizjonistą holokaustu. Tak więc droga do ekshumacji w Jedwabnem stoi otworem. timesofisrael.com/conservati…",0,14,3,17,"Jun 3, 2025 · 7:36 AM UTC",251,33,
555,josejavierespa,Bofetada para los que quieren convertir Europa en un parque temático del globalismo. Derrota del globalismo en Polonia: el soberanista Nawrocki vence en las presidenciales al candidato apoyado por populares y socialistas gaceta.es/europa/golpe-a-tus… via @gaceta_es,2,148,13,163,"Jun 2, 2025 · 7:56 AM UTC",265,35,
556,abc_niepodlegla,Czas na nowe wybory! Czas na Polskę ! #NawrockiPrezydent2025 #Nawrocki2025 #Nawrocki #TuskDoDymisji #Tusk #mentzen #Braun #WyboryPrezydenckie2025 #Wybory abcniepodleglosc.pl/polityka…,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",183,18,
557,RazemNews,"@AdamKoscielak Dla większości Polaków ten wybór był pomiędzy dwoma słabymi kandydatami, a nie pomiędzy kandydatami, w których wierzą. Widziałem transparenty: ""Byle nie Trzaskowski"", ""Byle nie Nawrocki"" - to nie są hasła, które chce się słyszeć, kiedy się wybiera głowę państwa.",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",277,40,
558,disclosetv,JUST IN - Poland's PM Donald Tusk says he will seek a vote of confidence in parliament after his pro-EU ally lost the presidential election to nationalist Karol Nawrocki.,41,280,60,381,"Jun 2, 2025 · 6:28 PM UTC",170,29,
559,FokJulleNaie,"Obrażaj dalej wschodnią polske kurwo jebana :) Jakbyś nie widział mapki, że praktycznie Nawrocki miał przewagę i w centrum i w znacznej części zachodnich powiatów. Prawda jest taka, że tfusk to szkodnik działający pod dyktando niemiec, teraz się obudził po przegranych wyborach xd",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",280,43,
560,DurlikMichalina,Nawrocki juz szykuje sie na wejscie pod Unijnego kapcia,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",55,9,
561,DragaMariba,"Dus die Nawrocki, nieuwe Poolse president, dropte effe een waarheid waar half Europa van begon te zweten. Hij zegt: “Ik stuur geen Poolse soldaten naar Oekraïne. Punt. Laat ze Polen verdedigen, niet die corrupte speeltuin van Zelensky.” En weet je? Hij heeft 100% gelijk. Oekraïne in de NAVO? Gaan jullie lekker oorlogje spelen met Rusland ofzo? Denken ze daar in Brussel dat Poetin op zijn knieën gaat als ze nog een Oostbloklandje erbij duwen? Het is geen toetreding, het is zelfmoord. Maar ja, die NAVO clowns willen zo graag stoer doen, zolang het hun eigen kinderen niet zijn die straks in stukken terugkomen in een bodybag. En Nawrocki? Die zegt..wij gaan Oekraïne opbouwen na de oorlog. Tuurlijk. Want als de Amerikanen klaar zijn met hun oorlogsexperiment, moeten de Polen puinruimen. Zo gaat dat in de EU kolonie. Je mag niks zeggen, maar wel alles betalen. Nou, Nawrocki zegt dus mooi wel wat. En als Brussel daar last van heeft: trek een helm op je kanǔhs, want er komt nog meer aan…",18,588,45,651,"Jun 2, 2025 · 9:24 AM UTC",994,171,
562,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,113,43,160,"Jun 3, 2025 · 7:48 AM UTC",113,19,
563,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",360,10375,785,11520,"Jun 2, 2025 · 5:05 PM UTC",192,30,
564,kapitan_Red,"Nie dociera do was prosty fakt że na PO ZAWSZE głosują kryminaliści.PiS nigdy nie wygrał w żadnym więzieniu.Ciekawy przypadek socjologiczny.Gratuluję współwyborców. Ja tam wole już tych ""wieśniaków"".Jesteś za pewne Obrońcą demokracji i Praworządności. Czy Nawrocki ma jakiś wyrok?",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",280,38,
565,KasiaAndrzeje14,"Pewnie gdyby odjąć tą turystykę wyborczą, to Nawrocki miałby jeszcze większą przewagę 🤷",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",87,13,
566,Load newest,Brak treści,0,0,0,0,,11,2,
567,niezaleznapl,NEWS: Nawrocki prezydentem - co dalej? „Chcemy jak najszybciej odsunąć szkodliwy rząd tego nieroba. Pogońmy Tuska”. Zobacz na niezalezna.pl niezalezna.pl/polityka/nawro…,0,10,0,10,"Jun 3, 2025 · 7:40 AM UTC",169,20,
568,iwona241988,Jest Pan bardzo mądrym człowiekiem i podziwiam Pana za tak trafne określenie Kaczyńskiego i jego Mafi . To co teraz się stało i Nawrocki będzie Prezydentem to jest coś co nie znajduję słów żeby to określić. Dobrze że nie mieszkam Polsce. Pozdrawiam i miłego dnia Panu życzę.,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",274,47,
569,PolishWhiteGun,To dziwne że skoro Gangus Nawrocki to czemu nie głosowały na niego inne gangusy !? Tylko na tak kulturalnego Trzaskowskiego ! To jest jak z Gotham City gdzie pingwin udaje uczciwego,0,0,0,0,"Jun 2, 2025 · 5:52 AM UTC",181,31,
570,jbiernackii,"nie to co Nawrocki Kaczyńskiemu, więc zdecydował się wybrać kolejny długopis, który za 2 lata podpisze wszystko co mu Kaczyński poda XD także tak chłopaki, można was oceniać za to, (3/4)",0,0,1,1,"Jun 3, 2025 · 8:05 AM UTC",186,31,
571,SirRaVei,"Nawrocki nie będzie Prezydentem z nadania PISu. Jaro już to wie. To będzie prezydent całego obozu patriotycznego. Wg. mnie to będzie najlepszy Prezydent po 89. Ja, beton Pisu napiszę to: Tak właśnie trzeba dla Polski.",1,40,5,46,"Jun 2, 2025 · 10:24 PM UTC",217,35,
572,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,115,43,162,"Jun 3, 2025 · 7:48 AM UTC",113,19,
573,MarekWoch2,".Zgodnie z życzeniami w #Końskich 28 maja 2025 r. Prezydentem RP został dr Karol Nawrocki 🤗 W gminie Kąkolewnica, rozsławionej przez dr Marek Woch, dr Karol Nawrocki odniósł druzgocące zwycięstwo 85,8 proc. głosów zdobył w gminie Kąkolewnica (woj. lubelskie) dr Karol Nawrocki. Wieś Kąkolewnica stała się znana w tej kampanii wyborczej dzięki bezpartyjnemu kandydatowi na prezydenta Markowi Wochowi. Woch, który w błyskotliwy sposób ośmieszył na debacie TV Republika Szymona Hołownię, przed II turą poparł Karola Nawrockiego. Wyniki II tury wyborów w gminie Kąkolewnica podał na portalu X sam Marek Woch: Karol Nawrocki: 85,80% Rafał Trzaskowski: 14,20% Zwycięstwo Karola Nawrockiego było wręcz miażdżące. Po tym, jak przed drugą turą wyborów - w Końskich - Woch poparł Nawrockiego, mainstreamowi komentatorzy wyśmiewali to zdarzenie, wskazując na niewielką liczbę głosów zdobytych przez Wocha w I turze. Okazało się jednak, że w II turze - gdy dosłownie liczył się każdy głos - poparcie Nawrockiego przez Wocha było na wagę złota - Niezalezna.pl #MarekWoch Marek Woch - Kandydat na Prezydenta Rzeczypospolitej Polskiej 2025 Moja Miejscowość Kąkolewnica #KarolNawrocki #PrezydentRP niezalezna.pl/polityka/w-gmi… @niezaleznapl",2,102,29,133,"Jun 2, 2025 · 1:20 PM UTC",1225,174,
574,informatacorect,"Imediat ce rezultatul a devenit oficial, Donald Trump a scris pe conturile sale: ""Conservatorul Karol Nawrocki câștigă alegerile prezidențiale din Polonia.” Despre marioneta sistemului corupt de la Cotroceni, Nicușor Dan (USR), n-a scris absolut nimic nici azi, după 15 zile.",5,211,36,252,"Jun 2, 2025 · 7:47 AM UTC",275,40,
575,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",360,10376,785,11521,"Jun 2, 2025 · 5:05 PM UTC",192,30,
576,samarabasia,"nie tylko go wpuszczą, ale będą się do niego jeszcze łasić, by coś u niego załatwić, także spokojna twoja rozczochrana. Brawo Prezydent Karol Nawrocki!",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",151,24,
577,JacekWronaCBS,Prezydent Karol Nawrocki na pielgrzymce kibiców u NMP Częstochowskiej!! Trochę z moimi małym udziałem!!,1,95,9,105,"Jun 3, 2025 · 5:15 AM UTC",103,14,
578,f_philippot,"Excellente nouvelle ! L’européiste pro-guerre a perdu la présidentielle en #Pologne et c’est Karol #Nawrocki, qui n’enverra aucune troupe en #Ukraine et refuse formellement toute « Europe de la Défense » qui vient d’être élu président ! (cf : franceinfo.fr/monde/europe/u…) Il n’est certes pas parfait mais largement préférable à son adversaire et surtout il pourra bloquer l’affreux 1er ministre #Tusk, euromondialiste de la pire espèce ! L’UE et les fous de guerre en PLS ce matin !",43,1527,210,1780,"Jun 2, 2025 · 6:34 AM UTC",484,77,
579,JudgesSsp,"🟦 ""Trzeba zrobić to, co powinno być zrobione przez ostatnie dwa lata. Mówię tutaj o rozwiązaniach usprawniających pracę sądów – takich, w przypadku których nie powinno być ryzyka, że zostaną zablokowane lub niepodpisane przez prezydenta. Proponowaliśmy 20 takich zmian."" - wskazuje sędzia Bartłomiej Przymusiński @bprzymusinski w rozmowie z @PrawoPLserwis ""Myślę, że na stole powinna pojawić się też regulacja dotycząca wyboru sędziowskich członków Krajowej Rady Sądownictwa przez samorząd sędziowski. To rozwiązanie nie daje władzy żadnej z ekip politycznych. Nie chodzi przecież o to, by obecny Sejm wybrał nowych sędziowskich członków KRS, dlatego uważam, że każdy prezydent – ktokolwiek by nim był – powinien to poważnie wziąć pod uwagę."" prawo.pl/prawnicy-sady/obiet…",0,20,4,24,"Jun 3, 2025 · 7:14 AM UTC",772,108,
580,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,21,991,89,1101,"Jun 2, 2025 · 3:21 PM UTC",63,10,
581,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",22,755,117,894,"Jun 2, 2025 · 7:48 PM UTC",269,40,
582,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",14,532,89,635,"Jun 2, 2025 · 7:56 PM UTC",247,35,
583,EZkrainykredek,Działajcie działajcie...przecież już tyle zdzialaliscie przez te 500 dni...teraz będziecie mieli wymówkę że Nawrocki wam nie pozwala działać,0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",140,18,
584,nikitheblogger,"Der neue Präsident von Polen Nawrocki wird Friedrich Merz das Leben schwer machen. Der Präsident der Slowakei Fico wird Merz das Leben schwer machen. Der Ministerpräsident von Ungarn Orban wird Merz das Leben schwer machen. Und der Präsident der USA Trump wird Merz das Leben schwer machen. Freut ihr euch auch schon so darauf, Merz scheitern zu sehen?",1,154,51,206,"Jun 2, 2025 · 11:13 AM UTC",352,58,
585,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",36,974,118,1128,"Jun 2, 2025 · 6:49 PM UTC",208,35,
586,nikitheblogger,"Wahnsinn: Katrin Göring-Eckardt kommentiert den Wahlsieg von Nawrocki in Polen mit: Es werden schwere Zeiten für alle, die die Freiheit lieben! Gehts eigentlich noch? Die Polen haben Nawrocki mehrheitlich demokratisch gewählt... DAS ist ihre Freiheit! Oder ist es für euch nur Freiheit, wenn Linke gewinnen?",5,213,111,329,"Jun 2, 2025 · 11:48 AM UTC",307,45,
587,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",4,116,43,163,"Jun 3, 2025 · 7:48 AM UTC",113,19,
588,resortowi,"Osoba kt wyłudziła poświadczenie nieprawdy w treści umowy sprzedaży,gdzie cena miała być zapłacona w całości, a została zapłacona później w ratach i niepełnej wysokości, potwierdził pan Nawrocki.Rozumiem że to błędy młodości burzliwej.",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",235,32,
589,Sachinettiyil,"“We cannot remove crosses from Polish offices.” Karol Nawrocki, Poland’s new president",46,1555,135,1736,"Jun 2, 2025 · 1:49 AM UTC",86,12,
590,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,273,33,311,"Jun 2, 2025 · 3:10 PM UTC",189,26,
591,WojPawelczyk,"Poland's President-Elect Karol Nawrocki will succeed Andrzej Duda, a conservative whose second and final term ends on Aug. 6. White Boy Summer is gonna be so lit this year",1,6,3,10,"Jun 3, 2025 · 7:48 AM UTC",171,29,
592,hsrhhsrh158703,"Przez to, że wygrał Nawrocki Julki z Twittera zmartwychwstały. Coście kurwa zrobili",0,0,0,0,"Jun 3, 2025 · 8:05 AM UTC",83,12,
593,LakePoliticsYT,18-29 year old voters in Poland 2020: 🟧Rafał Trzaskowski: 63.7% 🟦Andrzej Duda: 36.3% 2025: 🟦Karol Nawrocki: 51.9% 🟧Rafał Trzaskowski: 48.1% 🟦31.2% swing towards the right. There is a global trend of younger voters towards Right-Wing Populist parties,48,267,29,344,"Jun 2, 2025 · 1:00 PM UTC",249,37,
