id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
548,labanderaes,"El gobierno de Trump felicita al patriota Nawrocki por su triunfo en las elecciones presidenciales polacas. ""El pueblo polaco se ha pronunciado y apoya el fortalecimiento del Ejército y la seguridad de sus fronteras"" ha declarado Trump labandera.es/el-gobierno-de-…",0,5,0,5,"Jun 3, 2025 · 1:50 PM UTC",265,38,
549,eduardomenoni,"| #ULTIMAHORA: Giorgia Meloni, Primera Ministra de Italia, Felicita a Karol Nawrocki, por su triunfo como Presidente electo de Polonia: “Mis mejores deseos para su mandato al frente de una nación con la que compartimos valores comunes y una amistad histórica”.",3,432,2,437,"Jun 2, 2025 · 10:02 PM UTC",260,41,
550,RadioZET_NEWS,Nawrocki obiecuje prąd tańszy o 33 proc. Eksperci: bez wyjścia z UE to niemożliwe wiadomosci.radiozet.pl/Bizne…,29,39,169,237,"Jun 3, 2025 · 11:54 AM UTC",111,15,
551,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",2,40,14,56,"Jun 3, 2025 · 2:52 PM UTC",152,23,
552,myslozbir,W moim regionie prawie 80% mieszkańców głosowało na #Nawrocki Wygraliśmy!,8,609,231,848,"Jun 2, 2025 · 8:57 AM UTC",73,10,
553,TABochenski,Tusk zafundował Polakom najbardziej nieuczciwe wybory w historii. A Karol Nawrocki i tak wygrał.,8,366,33,407,"Jun 2, 2025 · 6:31 PM UTC",96,14,
554,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",39,1300,87,1426,"Jun 2, 2025 · 5:17 PM UTC",219,33,
555,PamBrink,Karol Nawrocki wins Polish presidential election with Catholic values platform catholicnewsagency.com/news/…,0,0,0,0,"Jun 3, 2025 · 3:03 PM UTC",108,11,
556,LadybugMaciej,"Dziękujemy i szykujemy się na dalszą walkę. Sekta nie odda władzy, ot tak. Gardzą nami bezgranicznie, a Tusk grozi Polakom wprost. Trzeba się szykować, nie rozluźniać. Prezydenta Elekta chroni ten sam SOP, który wpuścił milicję do Pałacu, po Kamińskiego i Wąsika. Będą prowokacje.",0,2,2,4,"Jun 3, 2025 · 11:33 AM UTC",280,43,
557,Andruszkiewicz1,"W gminie Kulesze Kościelne w woj. Podlaskim, Karol Nawrocki uzyskał 93% poparcia. Warto brać przykład Podlaskie górą",1,102,56,159,"Jun 3, 2025 · 12:02 PM UTC",116,17,
558,St_Janecki,Prezydenci według wieku: Kwaśniewski - 41 lat Nawrocki - 42 lata Duda - 43 lata Wałęsa - 47 lat 2-godzinny Trzaskowski - 53 lata Kaczyński - 56 lat Komorowski - 58 lat,2,96,8,106,"Jun 3, 2025 · 10:57 AM UTC",167,32,
559,meioindep,"MUNDO: Aliado de Trump, direitista Karol Nawrocki é eleito presidente da Polônia",0,116,4,120,"Jun 3, 2025 · 12:40 AM UTC",80,12,
560,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2038,225,2336,"Jun 2, 2025 · 6:49 PM UTC",208,35,
561,front_ukrainian,"The newly elected President of Poland, Nawrocki, replied to Zelensky that he expects the partnership with Ukraine to continue:",2,28,6,36,"Jun 3, 2025 · 2:52 PM UTC",126,19,
562,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",0,28,29,57,"Jun 3, 2025 · 2:35 PM UTC",182,23,
563,Andruszkiewicz1,"W gminie Kulesze Kościelne w woj. Podlaskim, Karol Nawrocki uzyskał 93% poparcia. Warto brać przykład Podlaskie górą",1,103,56,160,"Jun 3, 2025 · 12:02 PM UTC",116,17,
564,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,85,2635,257,2977,"Jun 3, 2025 · 11:57 AM UTC",162,24,
565,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,639,57,727,"Jun 3, 2025 · 1:14 PM UTC",603,98,
566,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,7992,3212,11685,"Jun 2, 2025 · 5:04 PM UTC",274,43,
567,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,99,3,104,"Jun 3, 2025 · 2:04 PM UTC",232,40,
568,PawelSokala,"Ho ho, płodny to okres dla małżeństwa Kuisz & Wigura. Dziś był już paszkwilik w FT i obgadywanko w Berlinie - ktoś pomyślałby, że dość na jeden dzień. A tu kolejna perełka w Die Zeit: Nawrocki to Dyzma zagrożona""przyjaźń -"" zwycięstwo Nawrockiego oznacza odejście od ""praworządności i wysokich standardów liberalnej demokracji"" konieczna akcja ratunkowa Jaka akcja, autorzy jeszcze nie piszą otwarcie, ale znając ich wcześniejsze dokonania możemy się spodziewać apeli o sankcje na Polskę, wyrzucenie jej z NATO, odcięcie możliwości importu uzbrojenia, etc. Targowica to stan umysłu.",0,21,4,25,"Jun 3, 2025 · 2:31 PM UTC",582,87,
569,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",30,669,168,867,"Jun 2, 2025 · 2:49 PM UTC",639,93,
570,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",24,302,612,938,"Jun 3, 2025 · 10:01 AM UTC",281,37,
571,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2038,225,2336,"Jun 2, 2025 · 6:49 PM UTC",208,35,
572,EpochTimesEsp,"Segunda vuelta en Polonia: el candidato conservador Nawrocki gana por sorpresa Hay sorpresa en Polonia: el conservador independiente Karol Nawrocki será el próximo presidente. El resultado de las elecciones se considera en Polonia una «tarjeta roja» para el primer ministro Tusk. ¿Qué implica este resultado para Polonia, para Alemania y para Europa? Artículo completo: epochtimes.es/news/segunda-v…",0,1,0,1,"Jun 3, 2025 · 2:31 PM UTC",399,55,
573,razonmasfe,"El presidente electo de Polonia, Karol Nawrocki, es un católico provida que ha prometido vetar cualquier ley a favor del aborto o la agenda homosexual. Dijo recientemente “No podemos retirar las cruces de las oficinas polacas”.",12,386,22,420,"Jun 2, 2025 · 7:01 PM UTC",227,36,
574,DavistoST,"Chuj mnie o chodzi PiS idioto Nawrocki był tylko wspierany przez PiS i nie był z ich partii to po chuj takie porównanie? Nawrocki sam punktował PiS za gówno które odjebali w latach swojego rządu,więc zamknij już tam pizde i sklej ten ryj",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",237,43,
575,AlterGonzo,"Szanuje okropnie za pańskie odpowiedzi. Mam nadzieje, ze będzie Pan twardo kontynuował swoją politykę dla naszego dobra. REAL OG PRESIDENT KAROL NAWROCKI.",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",154,22,
576,JasonMiller,"With Nawrocki’s victory, it can be! 🤝",1,53,22,76,"Jun 3, 2025 · 11:53 AM UTC",37,7,
577,front_ukrainian,"The newly elected President of Poland, Nawrocki, replied to Zelensky that he expects the partnership with Ukraine to continue:",2,28,6,36,"Jun 3, 2025 · 2:52 PM UTC",126,19,
578,faznet,"Warum Karol Nawrocki die polnische Präsidentenwahl gewonnen hat: Ein Gespräch mit seinem Förderer, dem Krakauer Historiker Andrzej Nowak. faz.net/aktuell/feuilleton/d…",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",167,19,
579,JCharrasqueado_,"El nuevo presidente de Polonia, Karol Nawrocki: “¡Mi Polonia es una Polonia sin inmigrantes ilegales! ¡Una Polonia con centros de deportación para quienes quieren destruir nuestra seguridad!”",0,30,0,30,"Jun 2, 2025 · 11:53 PM UTC",191,27,
580,Load newest,Brak treści,0,0,0,0,,11,2,
581,NawrockiKn,"So grateful for your message, @trussliz. Yes, we are going to make Europe great again because, no more no less, that’s what Europe needs and deserves.",0,0,1,1,"Jun 3, 2025 · 3:04 PM UTC",150,26,
582,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2038,225,2336,"Jun 2, 2025 · 6:49 PM UTC",208,35,
583,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,85,2635,257,2977,"Jun 3, 2025 · 11:57 AM UTC",162,24,
584,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",24,302,612,938,"Jun 3, 2025 · 10:01 AM UTC",281,37,
585,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",449,12393,946,13788,"Jun 2, 2025 · 5:05 PM UTC",192,30,
586,GiertychRoman,"Problemem nie jest to, że Nawrocki będzie pisowców ułaskawiał. Bo może to robić dopiero po prawomocnym skazaniu. A te przy obecnym tempie wymiaru sprawiedliwości zapadną już po zakończeniu drugiej kadencji Prezydenta Tuska lub Sikorskiego. Czyli ok. za 15 lat.",27,262,943,1232,"Jun 2, 2025 · 8:45 PM UTC",260,39,
587,MieczyslawNiew5,Nawzajem,0,2,1,3,"Jun 3, 2025 · 11:00 AM UTC",8,1,
588,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,7992,3212,11685,"Jun 2, 2025 · 5:04 PM UTC",274,43,
589,PolsatNewsPL,"""Czekam na dalsze partnerstwo naszych krajów, oparte na wzajemnym szacunku i zrozumieniu (...) wymaga to także rozwiązania zaległych kwestii historycznych"" - napisał Nawrocki pod adresem Zełenskiego. polsatnews.pl/wiadomosc/2025…",0,17,5,22,"Jun 3, 2025 · 2:02 PM UTC",229,27,
590,bvmbin0aU,To cinkrof ukradł mieszkanie pana Jerzego nie Nawrocki,0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",54,8,
591,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,641,57,729,"Jun 3, 2025 · 1:14 PM UTC",603,98,
592,Ladyblanche85,"Ich zitiere bewusst nicht die Antwort von #Nawrocki, sondern den Ursprungspost, aber ich denke ""cherish heritage"" spricht für sich... Es wird dunkler und kälter in #Europa... 🥶",0,0,0,0,"Jun 3, 2025 · 3:03 PM UTC",176,27,
593,reichmann_klaus,"Tusk hatte Merz gewarnt,die Zurückweisungspläne nicht umzusetzen. Doch BK und Dobrindt wollten auf Teufel komm raus mit dem Kopf durch die Wand! Der schwere Stand für Tusk wurde noch schwieriger! Und der erzkonservative Nawrocki bekam Aufwind+mehr Zulauf. Unnötig wie ein Kropf!",0,0,0,0,"Jun 3, 2025 · 3:03 PM UTC",278,41,
594,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",12,734,213,959,"Jun 3, 2025 · 7:48 AM UTC",113,19,
595,labanderaes,"El gobierno de Trump felicita al patriota Nawrocki por su triunfo en las elecciones presidenciales polacas. ""El pueblo polaco se ha pronunciado y apoya el fortalecimiento del Ejército y la seguridad de sus fronteras"" ha declarado Trump labandera.es/el-gobierno-de-…",0,5,0,5,"Jun 3, 2025 · 1:50 PM UTC",265,38,
596,Poulin2012,"Lui, boxe pour de vrai. La Pologne élit l'ancien champion de boxe poids lourd, le Dr Karol Nawrocki, comme nouveau président. Un vote qui déplaît à la Commission européenne et au parti Renew. Annulation des élections ?",40,1567,163,1770,"Jun 2, 2025 · 5:01 AM UTC",218,37,
597,silupescu,"""Caro Presidente Zelensky (...) la Polonia è stata il più grande sostenitore dell'Ucraina contro l'aggressione russa e mi auguro lo sarà anche in futuro, nessuna nazione può capire meglio di noi questa minaccia"". Il neoeletto presidente polacco Nawrocki.",0,43,17,60,"Jun 3, 2025 · 1:56 PM UTC",254,38,
598,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",35,1242,187,1464,"Jun 2, 2025 · 7:48 PM UTC",269,40,
599,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,85,2638,257,2980,"Jun 3, 2025 · 11:57 AM UTC",162,24,
600,Argenpoirot,"Polonia siempre parece un oasis. Será por como votan. Trzaskowski, de derecha, saco el 50,3% de los votos y Nawrocki, de extrema derecha, saco 49,7% Sin lugar para zurdos",183,3369,530,4082,"Jun 1, 2025 · 7:31 PM UTC",170,29,
601,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,31,642,57,730,"Jun 3, 2025 · 1:14 PM UTC",603,98,
602,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2039,225,2337,"Jun 2, 2025 · 6:49 PM UTC",208,35,
603,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,100,3,105,"Jun 3, 2025 · 2:04 PM UTC",232,40,
604,Beatrix_vStorch,"Wenn ich sehe, wer jetzt wie rumjammert wegen der Wahl in Polen, wer die „Demokratie“ gefährdet sieht und „Europa“, dann weiß ich: Das war ein guter Tag für die Demokratie und für Europa. Herzlichen Glückwunsch Präsident Nawrocki.",18,803,184,1005,"Jun 2, 2025 · 7:44 AM UTC",230,37,
605,knut_krohn,"Natürlich hat Trzaskowski Fehler gemacht. Aber der Sieg von Nawrocki war keinesfalls überraschend, die PiS hat im Grunde ja auch die Parlamentswahl gewonnen. Es geht hier um ein oder zwei Prozent, die Trzaskowski wohl mehr bekommen hätte, hätte Deutschland besser agiert.",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",271,41,
606,ConnorM85590330,"Zastanawiam się, dlaczego strona demokratyczna tak łatwo przeszła obok tych wyborów⁉ Sam Nawrocki w wieczór wyborczy powiedział, że wygrał i stanie się to przez noc. Co mógł wiedzieć⁉ Teraz weźcie sobie odwrotność, gdzie już w tym tygodniu byłby pierwsze marsze protestacyjne, Republika i siostry Karbowskie grzałyby, że wybory sfałszowano. Tak łatwo oddajecie pole przeciwnikowi⁉ On właśnie w ten sposób mobilizuje elektorat, nawet licząc się z tym, że odkryją że kłamie‼",0,11,2,13,"Jun 3, 2025 · 2:30 PM UTC",472,70,
607,Andruszkiewicz1,"W gminie Kulesze Kościelne w woj. Podlaskim, Karol Nawrocki uzyskał 93% poparcia. Warto brać przykład Podlaskie górą",1,103,56,160,"Jun 3, 2025 · 12:02 PM UTC",116,17,
608,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,481,7992,3212,11685,"Jun 2, 2025 · 5:04 PM UTC",274,43,
609,Load newest,Brak treści,0,0,0,0,,11,2,
610,eduardomenoni,| ÚLTIMA HORA: El nuevo presidente patriótica de Polonia Karol Nawrocki le exige a la progre Ursula y a la UE que respeten la soberanía de las naciones europeas y los valores cristianos. ¿Estás de acuerdo con este tremendo patriota?,2,100,3,105,"Jun 3, 2025 · 2:04 PM UTC",232,40,
611,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,85,2640,258,2983,"Jun 3, 2025 · 11:57 AM UTC",162,24,
612,PawelSokala,"Ho ho, płodny to okres dla małżeństwa Kuisz & Wigura. Dziś był już paszkwilik w FT i obgadywanko w Berlinie - ktoś pomyślałby, że dość na jeden dzień. A tu kolejna perełka w Die Zeit: Nawrocki to Dyzma zagrożona""przyjaźń -"" zwycięstwo Nawrockiego oznacza odejście od ""praworządności i wysokich standardów liberalnej demokracji"" konieczna akcja ratunkowa Jaka akcja, autorzy jeszcze nie piszą otwarcie, ale znając ich wcześniejsze dokonania możemy się spodziewać apeli o sankcje na Polskę, wyrzucenie jej z NATO, odcięcie możliwości importu uzbrojenia, etc. Targowica to stan umysłu.",0,21,4,25,"Jun 3, 2025 · 2:31 PM UTC",582,87,
613,AfD,"+++ AfD-Bundessprecher gratulieren Karol Nawrocki zur Wahl! +++ Die Bundessprecher der Alternative für Deutschland, Tino Chrupalla und Dr. Alice Weidel, zur Wahl von Karol Nawrocki: „Wir gratulieren Herrn Dr. Nawrocki zu seiner Wahl zum neuen Staatspräsidenten Polens! Die hohe Wahlbeteiligung unterstreicht die Bedeutung dieser Wahlentscheidung des polnischen Volkes – Europa ist in Bewegung, und das ist gut so. Wir wünschen Herrn Dr. Nawrocki für sein neues Amt eine gute Hand sowie den Mut und die Größe zu einer vertrauensvollen Kooperation für eine europäische Zukunft in Freiheit und Sicherheit, die alte Gräben endlich überwindet.“",30,669,168,867,"Jun 2, 2025 · 2:49 PM UTC",639,93,
614,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",24,302,613,939,"Jun 3, 2025 · 10:01 AM UTC",281,37,
615,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2039,225,2337,"Jun 2, 2025 · 6:49 PM UTC",208,35,
616,EpochTimesEsp,"Segunda vuelta en Polonia: el candidato conservador Nawrocki gana por sorpresa Hay sorpresa en Polonia: el conservador independiente Karol Nawrocki será el próximo presidente. El resultado de las elecciones se considera en Polonia una «tarjeta roja» para el primer ministro Tusk. ¿Qué implica este resultado para Polonia, para Alemania y para Europa? Artículo completo: epochtimes.es/news/segunda-v…",0,1,0,1,"Jun 3, 2025 · 2:31 PM UTC",399,55,
617,razonmasfe,"El presidente electo de Polonia, Karol Nawrocki, es un católico provida que ha prometido vetar cualquier ley a favor del aborto o la agenda homosexual. Dijo recientemente “No podemos retirar las cruces de las oficinas polacas”.",12,386,22,420,"Jun 2, 2025 · 7:01 PM UTC",227,36,
618,DavistoST,"Chuj mnie o chodzi PiS idioto Nawrocki był tylko wspierany przez PiS i nie był z ich partii to po chuj takie porównanie? Nawrocki sam punktował PiS za gówno które odjebali w latach swojego rządu,więc zamknij już tam pizde i sklej ten ryj",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",237,43,
619,AlterGonzo,"Szanuje okropnie za pańskie odpowiedzi. Mam nadzieje, ze będzie Pan twardo kontynuował swoją politykę dla naszego dobra. REAL OG PRESIDENT KAROL NAWROCKI.",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",154,22,
620,JasonMiller,"With Nawrocki’s victory, it can be! 🤝",1,53,22,76,"Jun 3, 2025 · 11:53 AM UTC",37,7,
621,front_ukrainian,"The newly elected President of Poland, Nawrocki, replied to Zelensky that he expects the partnership with Ukraine to continue:",2,28,6,36,"Jun 3, 2025 · 2:52 PM UTC",126,19,
622,faznet,"Warum Karol Nawrocki die polnische Präsidentenwahl gewonnen hat: Ein Gespräch mit seinem Förderer, dem Krakauer Historiker Andrzej Nowak. faz.net/aktuell/feuilleton/d…",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",167,19,
623,JCharrasqueado_,"El nuevo presidente de Polonia, Karol Nawrocki: “¡Mi Polonia es una Polonia sin inmigrantes ilegales! ¡Una Polonia con centros de deportación para quienes quieren destruir nuestra seguridad!”",0,30,0,30,"Jun 2, 2025 · 11:53 PM UTC",191,27,
624,NawrockiKn,"So grateful for your message, @trussliz. Yes, we are going to make Europe great again because, no more no less, that’s what Europe needs and deserves.",0,1,1,2,"Jun 3, 2025 · 3:04 PM UTC",150,26,
625,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",449,12394,946,13789,"Jun 2, 2025 · 5:05 PM UTC",192,30,
626,WojPawelczyk,"Globalist Prime Minister of Poland, Donald Tusk, Plans a Coup Against the New Polish President Karol Nawrocki, Threatens to Govern Despite President Nawrocki's Veto. Yesterday Tusk addressed the nation, saying: ""A contingency plan, assuming difficult cohabitation, has been prepared. It is difficult to assume in advance what the attitude of the new president will be. If he shows a willingness to cooperate, it will be a positive surprise, to which we will respond with full openness. If not, there is no point in waiting. We will start working regardless of the circumstances, because that is why we were elected. We will submit ready-made bills, but if necessary, we will govern and make decisions even with a president who blocks good changes.""",0,30,5,35,"Jun 3, 2025 · 2:14 PM UTC",748,121,
627,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",73,2040,225,2338,"Jun 2, 2025 · 6:49 PM UTC",208,35,
628,OhMyEkstraklasa,"Des bastons aux bastions du pouvoir Karol Nawrocki, ex-hooligan du Lechia Gdańsk, impliqué dans une bagarre organisée 70 vs 70 face au Lech Poznań en 2009, est devenu président ce week-end. Interrogé sur cet épisode, il a qualifié la bagarre de « combat noble et viril ».",0,7,2,9,"Jun 3, 2025 · 1:06 PM UTC",271,47,
629,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,85,2642,259,2986,"Jun 3, 2025 · 11:57 AM UTC",162,24,
630,Piotr94086985,To już pewne‼ Prezydent elekt RP dr Karol Nawrocki oraz Pierwsza Dama Marta Nawrocka. Niech Żyje Polska!,13,617,102,732,"Jun 2, 2025 · 2:13 AM UTC",104,17,
631,MichalDrewnicki,"Radne Koalicji Obywatelskiej nie pojadą na wakacje w góry, bo tam ludzie głosowali na Nawrockiego #Nawrocki #Trzaskowski",0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",120,17,
632,DanielObajtek,"Najpierw Cię ignorują. Potem śmieją się z Ciebie. Później z Tobą walczą. Później wygrywasz. Tak jest i dziś Karol Nawrocki Polecam całą rozmowę @Magazyngargas na YT, nagraną tuż przed ciszą wyborczą",1,303,26,330,"Jun 2, 2025 · 3:42 PM UTC",198,31,
633,Antytusk3,to posiadanie wagi elektronicznej jest zabronione ?,0,0,0,0,"Jun 3, 2025 · 3:04 PM UTC",51,7,
634,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",3,41,14,58,"Jun 3, 2025 · 2:52 PM UTC",152,23,
635,JanKot07,"Polska staje się ""sławna"" w świecie...🤔 W Ameryce piszą o nowym prezydencie... Tłumaczenie dla pisowskiego elektoratu który przecież nie zna angielskiego: ""Antyeuropejski chuligan stadionowy, sutener Karol Nawrocki wygrywa wybory prezydenckie w Polsce o włos""...",1,66,9,76,"Jun 3, 2025 · 8:01 AM UTC",262,34,
636,AlertaNews24,"| AHORA: El presidente electo de Polonia, Nawrocki: ""Estimado Presidente Zelensky, espero continuar la asociación entre nuestros países, basada en el respeto y el entendimiento mutuos. Creo que se requiere no solo un buen diálogo, sino también resolver problemas históricos pendientes. Polonia ha sido el mayor apoyo de Ucrania contra la agresión rusa; ninguna otra nación comprende esta amenaza mejor que nosotros, y esperamos podamos continuar trabajando juntos por el bien común para resolver el pasado inestable y construir un futuro seguro juntos"".",2,114,16,132,"Jun 3, 2025 · 1:28 PM UTC",553,83,
637,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",449,12394,946,13789,"Jun 2, 2025 · 5:05 PM UTC",192,30,
638,Poulin2012,"Lui, boxe pour de vrai. La Pologne élit l'ancien champion de boxe poids lourd, le Dr Karol Nawrocki, comme nouveau président. Un vote qui déplaît à la Commission européenne et au parti Renew. Annulation des élections ?",40,1567,163,1770,"Jun 2, 2025 · 5:01 AM UTC",218,37,
639,silupescu,"""Caro Presidente Zelensky (...) la Polonia è stata il più grande sostenitore dell'Ucraina contro l'aggressione russa e mi auguro lo sarà anche in futuro, nessuna nazione può capire meglio di noi questa minaccia"". Il neoeletto presidente polacco Nawrocki.",0,43,17,60,"Jun 3, 2025 · 1:56 PM UTC",254,38,
640,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",35,1242,188,1465,"Jun 2, 2025 · 7:48 PM UTC",269,40,
